state_p,county_p,city_p,stats_date,listings,resolved,bad_apns,mapped_properties,out_of_scope,may_be_duplicates_of_already_mapped,may_have_matching_zillow_listings,may_have_matching_license,outstanding_disputes,apns_with_unit_numbers_need_review,remaining_job_stats_ts,offline_on_review,no_match_found_1,no_match_found_2,no_match_found_3_or_more,suggest_qa,randomly_qa,completion,never_worked_on_yet
FL,duval,_,2025-08-12,18762,13736,0,4115,829,177.0,684.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,242.0,0.0,0.0,0.0,4.0,0.7321181110755783,3954.0
FL,duval,city_of_jacksonville,2025-08-12,15032,10709,0,3106,763,149.0,619.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,4.0,156.0,0.0,0.0,0.0,0.0,0.7124135178286323,3400.0
FL,duval,city_of_jacksonville_beach,2025-08-12,3500,2832,0,922,27,27.0,61.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,1.0,0.0,0.0,0.0,0.0,0.8091428571428572,640.0
FL,duval,city_of_neptune_beach,2025-08-12,546,505,0,210,97,0.0,1.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,4.0,20.0,13.0,3.0,0.0,0.0,0.924908424908425,0.0
FL,flagler,_,2025-08-12,5785,45,0,24,0,27.0,999.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,1.0,0.007778738115816767,5740.0
FL,hernando,_,2025-08-12,3003,77,0,36,1,15.0,14.0,10.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,2925.0
FL,lee,town_of_fort_myers_beach,2025-08-12,12160,8038,0,1904,555,801.0,16.0,7.0,0.0,37.0,2025-08-12 08:04:41.504,13.0,520.0,36.0,0.0,0.0,0.0,0.6610197368421052,2998.0
FL,leon,_,2025-08-12,5221,3632,0,1505,493,7.0,518.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,2.0,370.0,1.0,0.0,0.0,3.0,0.6956521739130435,723.0
FL,manatee,city_of_bradenton,2025-08-12,4627,100,0,52,0,49.0,1019.0,17.0,0.0,5.0,2025-08-12 08:04:41.504,0.0,2.0,0.0,0.0,0.0,0.0,0.02161227577263886,4525.0
FL,manatee,city_of_holmes_beach,2025-08-12,8596,8259,0,2034,338,8.0,2.0,8.0,0.0,101.0,2025-08-12 08:04:41.504,203.0,43.0,85.0,0.0,0.0,5.0,0.9607957189390414,0.0
FL,marion,_,2025-08-12,5426,4604,0,2371,567,1.0,6.0,0.0,4.0,57.0,2025-08-12 08:04:41.504,49.0,533.0,58.0,1.0,1.0,4.0,0.8485071876151862,0.0
FL,marion,city_of_dunnellon,2025-08-12,391,346,0,149,14,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,4.0,2.0,12.0,0.0,0.0,0.0,0.8849104859335039,13.0
FL,miami_dade,city_of_doral,2025-08-12,2833,0,0,0,0,0.0,1274.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,,,,,,,0.0,2833.0
FL,miami_dade,city_of_north_miami_beach,2025-08-12,3279,2317,0,643,69,9.0,48.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,22.0,128.0,140.0,4.0,0.0,0.0,0.7066178713022263,599.0
FL,miami_dade,city_of_sunny_isles_beach,2025-08-12,7822,4723,0,1414,392,2093.0,551.0,186.0,0.0,98.0,2025-08-12 08:04:41.504,321.0,792.0,231.0,15.0,0.0,2.0,0.6038097673229353,1348.0
FL,miami_dade,town_of_miami_lakes,2025-08-12,256,171,0,81,28,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,18.0,13.0,1.0,0.0,3.0,0.66796875,25.0
FL,monroe,_,2025-08-12,30834,27408,0,8281,7641,166.0,15.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,337.0,783.0,783.0,13.0,0.0,0.0,0.8888888888888888,0.0
FL,monroe,city_of_marathon,2025-08-12,6090,5804,0,1658,1260,2.0,1.0,1.0,0.0,39.0,2025-08-12 08:04:41.504,23.0,44.0,3.0,0.0,0.0,0.0,0.9530377668308703,0.0
FL,monroe,village_of_islamorada_village_of_islands,2025-08-12,3863,3568,0,988,1263,3.0,1.0,0.0,0.0,87.0,2025-08-12 08:04:41.504,31.0,49.0,33.0,28.0,0.0,0.0,0.9236344809733368,0.0
FL,nassau,_,2025-08-12,6216,5674,0,1760,153,1.0,0.0,0.0,0.0,643.0,2025-08-12 08:04:41.504,20.0,60.0,74.0,0.0,0.0,0.0,0.9128056628056628,235.0
FL,nassau,city_of_fernandina_beach,2025-08-12,3380,3206,0,924,101,0.0,0.0,1.0,0.0,27.0,2025-08-12 08:04:41.504,15.0,15.0,22.0,0.0,0.0,0.0,0.9485207100591716,21.0
FL,okaloosa,city_of_destin,2025-08-12,29233,39,0,24,0,52.0,1.0,58.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0013341087127561318,29194.0
FL,palm_beach,city_of_delray_beach,2025-08-12,3436,2790,0,997,102,39.0,243.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,17.0,63.0,40.0,2.0,0.0,2.0,0.8119906868451688,422.0
FL,palm_beach,town_of_palm_beach,2025-08-12,2841,1109,0,176,412,65.0,1522.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,2.0,0.0,0.0,7.0,1.0,0.39035550862372403,1317.0
FL,palm_beach,town_of_palm_beach_shores,2025-08-12,1590,1508,0,170,672,0.0,0.0,0.0,0.0,11.0,2025-08-12 08:04:41.504,32.0,17.0,33.0,0.0,0.0,0.0,0.9484276729559749,0.0
FL,pinellas,city_of_dunedin,2025-08-12,1919,916,0,331,47,6.0,289.0,0.0,0.0,10.0,2025-08-12 08:04:41.504,3.0,107.0,0.0,0.0,0.0,4.0,0.4773319437206879,846.0
FL,pinellas,town_of_north_redington_beach,2025-08-12,1823,8,0,6,0,15.0,346.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,1.0,0.0,0.004388370817334065,1815.0
FL,polk,city_of_haines_city,2025-08-12,6196,26,0,26,1,166.0,4478.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.004196255648805681,6169.0
FL,seminole,_,2025-08-12,5705,4141,0,1049,354,17.0,85.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,2.0,186.0,2.0,0.0,0.0,3.0,0.725854513584575,1020.0
FL,st_johns,_,2025-08-12,20296,6433,0,1520,419,853.0,6.0,59.0,0.0,31.0,2025-08-12 08:04:41.504,1.0,30.0,1.0,0.0,0.0,0.0,0.3169590067008278,13412.0
FL,volusia,city_of_daytona_beach,2025-08-12,13065,2459,0,76,2289,1414.0,4190.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,38.0,0.0,0.0,0.0,0.0,0.188212782242633,8279.0
FL,walton,_,2025-08-12,68633,121,0,58,0,126.0,12.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0017630003059752597,68512.0
GA,bulloch,_,2025-08-12,247,217,0,115,44,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,2.0,11.0,7.0,0.0,0.0,0.0,0.8785425101214575,0.0
GA,chatham,_,2025-08-12,9476,9005,0,2626,876,1.0,2.0,1.0,0.0,15.0,2025-08-12 08:04:41.504,93.0,95.0,154.0,2.0,1.0,7.0,0.950295483326298,0.0
GA,chatham,city_of_savannah,2025-08-12,11214,10675,0,2525,1274,0.0,0.0,27.0,0.0,442.0,2025-08-12 08:04:41.504,85.0,64.0,282.0,51.0,0.0,6.0,0.9519350811485643,0.0
GA,chatham,city_of_tybee_island,2025-08-12,6339,5915,0,1476,184,5.0,3.0,34.0,0.0,778.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.9331124783088816,240.0
GA,clarke,_,2025-08-12,3542,2813,0,1554,170,3.0,1.0,0.0,1.0,90.0,2025-08-12 08:04:41.504,32.0,405.0,44.0,3.0,0.0,0.0,0.7941840767927725,75.0
GA,clayton,city_of_forest_park,2025-08-12,462,74,0,39,5,24.0,16.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,4.0,0.0,0.0,0.0,0.0,0.16017316017316016,379.0
GA,dekalb,city_of_chamblee,2025-08-12,1752,1349,0,283,129,0.0,2.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,52.0,46.0,242.0,57.0,0.0,0.0,0.7699771689497716,0.0
GA,douglas,_,2025-08-12,1323,849,0,418,105,0.0,0.0,0.0,0.0,3.0,2025-08-12 08:04:41.504,0.0,77.0,55.0,0.0,0.0,0.0,0.6417233560090703,237.0
GA,fayette,_,2025-08-12,974,820,0,453,24,2.0,1.0,0.0,0.0,1.0,2025-08-12 08:04:41.504,14.0,57.0,91.0,1.0,0.0,1.0,0.8418891170431212,0.0
GA,greene,_,2025-08-12,594,448,1,241,17,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,28.0,1.0,0.0,1.0,2.0,0.7542087542087542,99.0
GA,henry,_,2025-08-12,2094,1551,0,833,258,0.0,0.0,0.0,0.0,5.0,2025-08-12 08:04:41.504,15.0,245.0,104.0,1.0,0.0,0.0,0.7406876790830945,0.0
GA,stephens,_,2025-08-12,367,252,0,134,12,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,6.0,14.0,0.0,0.0,1.0,0.6866485013623979,82.0
GA,whitfield,city_of_dalton,2025-08-12,157,142,0,71,44,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,11.0,1.0,1.0,0.0,0.0,0.9044585987261147,0.0
HI,hawaii,_,2025-08-12,33341,489,0,108,21,65.0,147.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,1.0,0.0,0.0,0.0,0.0,0.01466662667586455,32830.0
ID,bear_lake,_,2025-08-12,715,586,0,200,128,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,10.0,4.0,0.0,0.0,0.0,0.8195804195804196,0.0
ID,blaine,city_of_ketchum,2025-08-12,2491,1795,0,614,20,26.0,0.0,2.0,0.0,111.0,2025-08-12 08:04:41.504,3.0,126.0,105.0,2.0,0.0,0.0,0.7205941389000401,440.0
ID,bonner,_,2025-08-12,3469,3109,0,1203,345,0.0,1.0,2.0,0.0,54.0,2025-08-12 08:04:41.504,44.0,97.0,122.0,2.0,0.0,2.0,0.8962236955895071,0.0
ID,bonner,city_of_sandpoint,2025-08-12,808,733,0,293,90,0.0,0.0,0.0,0.0,8.0,2025-08-12 08:04:41.504,5.0,22.0,12.0,17.0,0.0,0.0,0.9071782178217822,0.0
ID,fremont,_,2025-08-12,4209,3745,16,1176,369,0.0,0.0,0.0,0.0,3.0,2025-08-12 08:04:41.504,16.0,192.0,70.0,0.0,0.0,0.0,0.88976003801378,0.0
ID,teton,city_of_driggs,2025-08-12,847,732,0,252,20,1.0,0.0,1.0,0.0,4.0,2025-08-12 08:04:41.504,11.0,78.0,17.0,0.0,0.0,0.0,0.8642266824085005,0.0
IL,bureau,city_of_princeton,2025-08-12,69,68,0,28,27,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,1.0,0.0,0.0,0.0,0.0,0.9855072463768116,0.0
IL,cook,city_of_chicago,2025-08-12,33344,139,0,63,1,71.0,21081.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,1.0,0.0,0.0,0.0,1.0,0.0041686660268714015,33203.0
IL,cook,village_of_forest_view,2025-08-12,39,34,0,21,1,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,1.0,4.0,0.0,0.0,0.0,0.8717948717948718,0.0
IL,cook,village_of_orland_park,2025-08-12,77,60,0,23,19,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,2.0,12.0,3.0,0.0,0.0,0.0,0.7792207792207793,0.0
IL,effingham,_,2025-08-12,140,87,1,56,27,29.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,5.0,0.0,1.0,0.0,0.0,0.6214285714285714,19.0
IL,la_salle,city_of_ottawa,2025-08-12,476,403,0,141,20,0.0,0.0,0.0,0.0,17.0,2025-08-12 08:04:41.504,0.0,6.0,0.0,0.0,0.0,0.0,0.8466386554621849,47.0
IL,macon,city_of_decatur,2025-08-12,261,236,0,119,53,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,13.0,2.0,7.0,0.0,0.0,0.9042145593869731,0.0
IL,rock_island,city_of_moline,2025-08-12,311,279,0,113,130,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,2.0,10.0,15.0,1.0,0.0,0.0,0.8971061093247589,0.0
IL,tazewell,city_of_east_peoria,2025-08-12,171,26,0,15,0,6.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,2.0,0.0,0.0,0.0,0.0,0.15204678362573099,143.0
IL,will,city_of_joliet,2025-08-12,337,289,0,116,88,0.0,1.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,16.0,1.0,23.0,0.0,0.0,0.857566765578635,0.0
IL,williamson,_,2025-08-12,656,571,0,271,164,0.0,0.0,-1.0,0.0,0.0,2025-08-12 08:04:41.504,7.0,38.0,28.0,0.0,0.0,0.0,0.8704268292682927,0.0
KY,boone,_,2025-08-12,608,507,0,262,208,0.0,1.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,6.0,0.0,24.0,0.0,0.0,0.0,0.8338815789473685,0.0
KY,boone_campbell_kenton,_,2025-08-12,2766,2371,0,1060,353,0.0,1.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,13.0,114.0,0.0,0.0,0.0,0.0,0.8571945046999276,0.0
KY,bullitt,_,2025-08-12,210,147,0,102,27,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,4.0,7.0,0.0,0.0,4.0,0.7,25.0
KY,campbell,_,2025-08-12,1001,871,0,367,76,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,4.0,0.0,1.0,24.0,0.0,0.0,0.8701298701298701,25.0
KY,daviess,_,2025-08-12,383,302,0,171,42,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,28.0,0.0,0.0,0.0,3.0,0.7885117493472585,11.0
KY,estill,_,2025-08-12,119,97,0,42,28,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,5.0,1.0,2.0,0.0,1.0,0.8151260504201681,0.0
KY,kenton,_,2025-08-12,1437,1243,0,533,123,0.0,1.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,3.0,0.0,5.0,30.0,0.0,0.0,0.8649965205288797,33.0
KY,menifee,_,2025-08-12,317,233,7,69,16,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,35.0,19.0,0.0,0.0,2.0,0.7350157728706624,7.0
KY,powell,_,2025-08-12,1066,902,7,269,95,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,14.0,28.0,59.0,56.0,0.0,3.0,0.8461538461538461,0.0
KY,rowan,_,2025-08-12,180,152,0,63,28,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,2.0,8.0,7.0,0.0,0.0,0.0,0.8444444444444444,0.0
KY,shelby,_,2025-08-12,411,381,0,225,17,0.0,0.0,0.0,0.0,2.0,2025-08-12 08:04:41.504,6.0,11.0,5.0,3.0,0.0,0.0,0.927007299270073,0.0
KY,spencer,_,2025-08-12,218,208,0,37,154,0.0,0.0,0.0,0.0,3.0,2025-08-12 08:04:41.504,0.0,9.0,0.0,0.0,0.0,0.0,0.9541284403669725,0.0
LA,caddo,city_of_shreveport,2025-08-12,1311,1109,0,542,159,0.0,2.0,5.0,0.0,2.0,2025-08-12 08:04:41.504,7.0,112.0,15.0,3.0,0.0,3.0,0.8459191456903128,0.0
MA,barnstable...town_of_dennis,_,2025-08-12,4418,3403,0,1241,342,17.0,0.0,2.0,0.0,146.0,2025-08-12 08:04:41.504,13.0,166.0,2.0,0.0,0.0,0.0,0.7702580353100951,492.0
MA,berkshire...town_of_lee,_,2025-08-12,431,332,0,92,159,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,24.0,0.0,0.0,0.0,0.0,0.7703016241299304,0.0
MA,berkshire...town_of_lenox,_,2025-08-12,554,349,0,128,147,13.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,5.0,15.0,0.0,0.0,1.0,0.0,0.6299638989169675,38.0
MA,dukes...town_of_oak_bluffs,_,2025-08-12,1865,1697,0,733,66,1.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,74.0,12.0,46.0,23.0,0.0,7.0,0.9099195710455764,0.0
MA,dukes...town_of_tisbury,_,2025-08-12,812,722,0,375,25,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,38.0,28.0,4.0,13.0,0.0,0.0,0.8891625615763546,0.0
MA,nantucket...town_of_nantucket,_,2025-08-12,7634,4614,2,2074,164,1573.0,7.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,1.0,0.0,0.0,0.0,0.0,0.6044013623264344,2853.0
MA,suffolk,city_of_revere,2025-08-12,1052,817,0,182,37,0.0,0.0,0.0,0.0,8.0,2025-08-12 08:04:41.504,0.0,48.0,16.0,2.0,0.0,0.0,0.776615969581749,132.0
MD,worcester,town_of_ocean_city,2025-08-12,29192,24704,0,7710,1003,2803.0,1.0,1179.0,0.0,5936.0,2025-08-12 08:04:41.504,70.0,346.0,79.0,4.0,0.0,0.0,0.846259249109345,2986.0
ME,knox...town_of_camden,_,2025-08-12,866,692,0,279,134,0.0,0.0,0.0,0.0,11.0,2025-08-12 08:04:41.504,0.0,14.0,4.0,0.0,0.0,1.0,0.7990762124711316,22.0
ME,knox...town_of_rockport,_,2025-08-12,442,402,0,148,106,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,12.0,13.0,2.0,12.0,0.0,0.0,0.9095022624434389,0.0
ME,penobscot,city_of_bangor,2025-08-12,611,548,0,216,152,1.0,0.0,0.0,0.0,4.0,2025-08-12 08:04:41.504,0.0,15.0,43.0,4.0,0.0,0.0,0.8968903436988543,0.0
MI,berrien,city_of_new_buffalo,2025-08-12,841,712,0,263,23,0.0,0.0,4.0,0.0,6.0,2025-08-12 08:04:41.504,8.0,73.0,0.0,0.0,0.0,0.0,0.8466111771700356,25.0
MI,berrien...township_of_chikaming,_,2025-08-12,1675,1641,0,580,43,0.0,0.0,0.0,0.0,51.0,2025-08-12 08:04:41.504,20.0,2.0,10.0,0.0,0.0,0.0,0.9797014925373134,0.0
MI,charlevoix,city_of_charlevoix,2025-08-12,847,797,0,300,13,0.0,0.0,0.0,0.0,7.0,2025-08-12 08:04:41.504,12.0,6.0,27.0,0.0,0.0,0.0,0.9409681227863046,0.0
MI,charlevoix...township_of_charlevoix,_,2025-08-12,205,171,0,97,1,0.0,0.0,0.0,0.0,5.0,2025-08-12 08:04:41.504,0.0,1.0,0.0,0.0,0.0,0.0,0.8341463414634146,32.0
MI,mackinac,city_of_saint_ignace,2025-08-12,301,254,0,89,76,0.0,0.0,0.0,0.0,5.0,2025-08-12 08:04:41.504,0.0,10.0,0.0,0.0,0.0,0.0,0.8438538205980066,0.0
MI,oakland,city_of_royal_oak,2025-08-12,1456,28,0,15,0,10.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,1428.0
MI,washtenaw,city_of_ann_arbor,2025-08-12,2616,34,0,23,0,8.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.012996941896024464,2582.0
MN,cass,_,2025-08-12,1393,1025,0,445,146,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,18.0,20.0,0.0,0.0,3.0,0.7358219669777458,183.0
MN,otter_tail,_,2025-08-12,1208,1098,0,477,139,0.0,0.0,0.0,0.0,3.0,2025-08-12 08:04:41.504,17.0,57.0,29.0,0.0,0.0,2.0,0.9089403973509934,0.0
MN,st_louis,_,2025-08-12,2873,2100,0,830,420,0.0,0.0,1.0,0.0,3.0,2025-08-12 08:04:41.504,9.0,204.0,4.0,0.0,0.0,0.0,0.7309432648799165,136.0
MN,washington,city_of_cottage_grove,2025-08-12,87,57,0,29,5,0.0,0.0,0.0,0.0,1.0,2025-08-12 08:04:41.504,0.0,10.0,0.0,0.0,0.0,0.0,0.6551724137931034,15.0
MO,greene,city_of_springfield,2025-08-12,1990,1848,0,739,202,0.0,0.0,3.0,0.0,0.0,2025-08-12 08:04:41.504,12.0,16.0,72.0,20.0,0.0,3.0,0.928643216080402,0.0
MO,jackson,city_of_independence,2025-08-12,689,602,0,250,150,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,9.0,59.0,6.0,3.0,0.0,0.0,0.8737300435413643,0.0
MO,st_louis,city_of_florissant,2025-08-12,141,111,0,77,6,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,5.0,9.0,5.0,11.0,0.0,0.0,0.7872340425531915,0.0
MS,harrison,city_of_gulfport,2025-08-12,3495,10,0,5,0,5.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.002861230329041488,3485.0
MS,jackson,city_of_moss_point,2025-08-12,10335,11,0,6,0,5.0,1.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,,,,,,,0.0010643444605708758,10324.0
MT,carbon,city_of_red_lodge,2025-08-12,849,680,0,226,43,2.0,0.0,0.0,0.0,3.0,2025-08-12 08:04:41.504,1.0,20.0,0.0,0.0,0.0,2.0,0.800942285041225,105.0
MT,flathead,city_of_kalispell,2025-08-12,993,794,0,282,257,0.0,0.0,0.0,0.0,22.0,2025-08-12 08:04:41.504,7.0,30.0,0.0,0.0,0.0,3.0,0.7995971802618328,0.0
MT,flathead,city_of_whitefish,2025-08-12,2506,2198,0,817,61,1.0,0.0,4.0,0.0,128.0,2025-08-12 08:04:41.504,38.0,30.0,196.0,18.0,0.0,0.0,0.8770949720670391,0.0
MT,gallatin,city_of_bozeman,2025-08-12,2177,1938,0,864,204,0.0,3.0,13.0,0.0,22.0,2025-08-12 08:04:41.504,45.0,21.0,127.0,32.0,0.0,3.0,0.8902158934313276,0.0
MT,yellowstone,city_of_billings,2025-08-12,1668,1500,0,702,240,1.0,0.0,0.0,0.0,21.0,2025-08-12 08:04:41.504,14.0,51.0,59.0,8.0,0.0,0.0,0.8992805755395683,0.0
NC,avery,_,2025-08-12,7381,6056,1,1773,661,5.0,2.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,21.0,127.0,172.0,12.0,0.0,6.0,0.8204850291288444,331.0
NC,buncombe,city_of_asheville,2025-08-12,6802,6064,0,2702,647,92.0,49.0,1.0,0.0,0.0,2025-08-12 08:04:41.504,63.0,250.0,66.0,7.0,1.0,4.0,0.8915024992649221,0.0
NC,mitchell,_,2025-08-12,701,619,0,261,82,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,8.0,26.0,31.0,0.0,0.0,0.0,0.8830242510699001,0.0
NC,pitt,_,2025-08-12,623,9,0,6,0,4.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,4.0,0.0,0.0,0.0,0.0,0.014446227929373997,610.0
NC,warren,_,2025-08-12,667,455,0,263,13,1.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,17.0,0.0,0.0,7.0,0.0,0.6821589205397302,182.0
NE,lancaster,city_of_lincoln,2025-08-12,1817,58,0,18,0,22.0,0.0,53.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,0.0,0.0,0.0,0.0,0.0,0.031920748486516236,1758.0
NH,belknap...town_of_meredith,_,2025-08-12,783,427,0,191,6,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,38.0,0.0,0.0,0.0,3.0,0.545338441890166,312.0
NH,sullivan...town_of_sunapee,_,2025-08-12,399,371,0,176,16,0.0,0.0,0.0,0.0,2.0,2025-08-12 08:04:41.504,9.0,8.0,10.0,1.0,0.0,1.0,0.9298245614035088,0.0
NJ,atlantic,city_of_atlantic_city,2025-08-12,5492,4724,0,884,1916,97.0,38.0,0.0,0.0,78.0,2025-08-12 08:04:41.504,12.0,270.0,0.0,0.0,0.0,0.0,0.8601602330662782,0.0
NJ,cape_may,city_of_cape_may,2025-08-12,2482,2034,0,873,157,0.0,0.0,0.0,0.0,45.0,2025-08-12 08:04:41.504,2.0,102.0,0.0,0.0,0.0,4.0,0.8195004029008863,187.0
NJ,cape_may,city_of_ocean_city,2025-08-12,5180,18,0,14,0,7.0,24.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0034749034749034747,5162.0
NJ,hudson,city_of_jersey_city,2025-08-12,10395,29,0,12,2,14.0,3422.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,1.0,0.0,0.0,1.0,0.0,0.0027898027898027897,10363.0
NJ,mercer,princeton,2025-08-12,535,26,0,14,0,4.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.048598130841121495,509.0
NJ,monmouth...township_of_neptune,_,2025-08-12,930,652,0,227,138,3.0,0.0,0.0,0.0,17.0,2025-08-12 08:04:41.504,0.0,34.0,0.0,0.0,0.0,9.0,0.7010752688172043,106.0
NM,chaves,city_of_roswell,2025-08-12,504,352,0,138,153,0.0,0.0,0.0,0.0,1.0,2025-08-12 08:04:41.504,3.0,14.0,6.0,0.0,0.0,4.0,0.6984126984126984,0.0
NM,lincoln,_,2025-08-12,4922,4515,0,1543,97,1.0,0.0,0.0,0.0,3.0,2025-08-12 08:04:41.504,79.0,176.0,52.0,15.0,0.0,0.0,0.9173100365704998,0.0
NM,lincoln,village_of_ruidoso,2025-08-12,6549,5655,0,1695,272,78.0,6.0,0.0,0.0,28.0,2025-08-12 08:04:41.504,12.0,164.0,1.0,0.0,0.0,7.0,0.8634906092533211,445.0
NM,lincoln_assessor,_,2025-08-12,8021,6971,0,2109,325,80.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,,,,,,,0.8690936292232889,725.0
NM,otero,village_of_cloudcroft,2025-08-12,549,525,0,192,13,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,9.0,14.0,0.0,0.0,0.0,0.9562841530054644,0.0
NM,santa_fe,_,2025-08-12,2632,2070,4,805,176,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,51.0,493.0,0.0,0.0,0.0,0.0,0.7864741641337386,0.0
NV,clark,city_of_henderson,2025-08-12,3665,369,0,175,1,0.0,0.0,10.0,0.0,0.0,2025-08-12 08:04:41.504,1.0,25.0,0.0,0.0,2.0,0.0,0.10068212824010914,3269.0
NV,clark,city_of_las_vegas,2025-08-12,12813,60,0,20,0,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,1.0,0.004682744088035589,12753.0
NV,clark,city_of_north_las_vegas,2025-08-12,3308,30,0,21,0,0.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,0.0,0.0,0.0,0.0,0.0,0.0,0.009068923821039904,3278.0
NV,douglas,_,2025-08-12,7875,7495,0,1131,4373,10.0,0.0,0.0,0.0,0.0,2025-08-12 08:04:41.504,36.0,138.0,12.0,3.0,0.0,4.0,0.9517460317460318,0.0
